"endTime","artistName","trackName","msPlayed","isPodcast","id"
"2021-02-08 00:43","Horizonte De Eventos","Horizonte de Eventos - Episódio 21 - Challenger - O Acidente",2987750,"Yes","null"
"2021-02-19 12:37","Blue Öyster Cult","True Confessions",176040,"No","6sH5tkQoXL3YKV0hpXZoWj"
"2021-02-19 12:40","Blue Öyster Cult","That Was Me",198638,"No","4SEVM5zCvVLTwk8Rm5ox0I"
"2021-02-19 12:44","Blue Öyster Cult","E.T.I. (Extra Terrestrial Intelligence)",222773,"No","5KBdHzTROSlD3dACh91sZx"
"2021-02-19 12:48","Blue Öyster Cult","In Thee",230146,"No","7vm7Bd52OsZmxk3yWulR2u"
"2021-02-19 12:57","Blue Öyster Cult","Golden Age of Leather",352080,"No","1BKoilGgL2OgmPKcYQ27vQ"
"2021-02-19 13:01","Blue Öyster Cult","Sole Survivor",246640,"No","2PicnFqnuKd9EwHp2xQvcn"
"2021-02-19 13:08","Blue Öyster Cult","Black Blade",399106,"No","4Nyx3c0IPFITNo42yodlrh"
"2021-02-19 13:13","Blue Öyster Cult","Monsters",307133,"No","6JtnDjDz5eJ87GOAd8sDbv"
"2021-02-19 13:39","David Gilmour","Echoes - Live in Gdansk",1525513,"No","4RzUcGT0RAmyeEe5wmvz88"
"2021-02-19 13:50","Rush","The Camera Eye",658986,"No","0hBby0yygBY1u3m6tSpZgC"
"2021-02-19 13:56","Rush","Mystic Rhythms",353840,"No","3wBqON2EX3QFDyFLvl1Tcv"
"2021-02-19 14:01","Rush","Manhattan Project",304866,"No","3uQDfCKlwfK9Yz10JFcsC7"
"2021-02-19 16:16","Rush","Turn The Page",295106,"No","7LHp6fGj4lG47lNceQ0Ltc"
"2021-02-19 16:21","Rush","Prime Mover",318733,"No","2SBKGHPQmo65mz9MxV30Fr"
"2021-02-19 16:26","Rush","Red Sector A",309146,"No","3PefhAnxRxxxeimzWetwnT"
"2021-02-19 16:33","Rush","The Weapon",383400,"No","71PeEU6DLw7b2UvKuilQ0e"
"2021-02-19 16:39","Rush","Countdown",350106,"No","2rIyuURzVLDjENwkmhZ5Gf"
"2021-02-19 16:43","Black Sabbath","Zeitgeist",277786,"No","4HFRItYjNrcwT6Vbtbk2i4"
"2021-02-19 16:51","Black Sabbath","Damaged Soul",471666,"No","3gY381aWseWtDcnanY9n6u"
"2021-02-19 16:55","Rush","A Passage To Bangkok",214893,"No","1p9hRNRKVFPuYv0ADlkl1l"
"2021-02-19 16:59","Rush","Something For Nothing",238933,"No","4bGkklcgdZvIUtoqIc7wcd"
"2021-02-19 17:02","Rush","The Twilight Zone",200066,"No","0QHY2cPwl7GpgC4WO5Onql"
"2021-02-19 17:06","Rush","Anthem",261760,"No","481S5BKOolPHU4VDkDBHqn"
"2021-02-19 17:11","Rush","Bastille Day",277133,"No","2fsFnXtYfu3xkz9QXj1pZs"
"2021-02-19 17:22","Rush","Xanadu",664853,"No","5q7KiSN7znIONR76LAqm7k"
"2021-02-19 17:32","Rush","Natural Science",559893,"No","3sFgH9hqMB6cySLWJOGAJ4"
"2021-02-19 17:36","Rush","The Analog Kid",287666,"No","1rUmVxcEAAMTI7BGp4fiyl"
"2021-02-20 03:44","Rush","Afterimage",233590,"No","1zS3nK868x59ewPAzXat4y"
"2021-02-22 00:40","Rush","The Enemy Within",274506,"No","6QRQd3I52HHXy59OWAqKNa"
"2021-02-22 00:44","Rush","Circumstances",220333,"No","4lShKS7ee6aoC8hbUVOhYG"
"2021-02-22 00:49","Rush","Ghost Rider - 2013 Remix",340650,"No","6fBVFj2Bg9mo4AsPgsDHYw"
"2021-02-22 00:55","Rush","Earthshine - 2013 Remix",337801,"No","1HMiAvNM0klyxplKlwL200"
"2021-02-22 01:01","Rush","Between The Wheels",344280,"No","78483g1DX5kIjyRnsGzxo3"
"2021-03-06 01:37","Rush","Presto - 2004 Remaster",327903,"No","0TfPS1dhsUTGISdvXAoPES"
"2021-03-06 01:42","Sleeping At Last","Saturn",289792,"No","3tJjZMHLqhD8DaGgdBICnc"
"2021-03-06 01:42","Sleeping At Last","Chasing Cars",2506,"No","2d7LPtieXdIYzf7yHPooWd"
"2021-03-06 01:42","Rush","Red Tide - 2004 Remaster",2241,"No","1KcmYwbviRzSCd2aB5LDke"
"2021-03-06 01:42","Rush","War Paint - 2004 Remaster",2562,"No","40UDRU6xIODKg1NStpayEt"
"2021-03-06 01:48","Rush","Animate - 2004 Remaster",363440,"No","5uORXVBCCN45rbW5LOuurt"
"2021-03-06 01:53","Rush","Nobody's Hero - 2004 Remaster",294600,"No","3Szho175dsJo76urI0OxEO"
"2021-03-06 01:59","Rush","Alien Shore - 2004 Remaster",346320,"No","0IAUgBaT8QFLt1R1TxfK6u"
"2021-03-06 02:04","Rush","Faithless",331000,"No","2JSwj8qqQZtL5hRcS66IA3"
"2021-03-06 02:06","Rush","We Hold On",124073,"No","63JnyvtwaCYqsVQfVwgyuI"
"2021-03-07 13:31","Rush","Heart Full of Soul",171240,"No","3VtrcsvEp3RIwg87GOui3q"
"2021-03-07 13:34","Rush","For What It's Worth",209626,"No","3HIvUCPsvELgIW7GNrXyK5"
"2021-03-07 13:38","Rush","Mr. Soul",229266,"No","5dkfF6T8QH5myWNt7GUHeo"
"2021-03-07 13:41","Rush","Shapes of Things",195560,"No","6gMIafMZuSDsLuCfEJhbln"
"2021-03-07 13:44","Rush","Seven and Seven Is",172133,"No","5ygL2ee5PAwG8ZnF1fTqlD"
"2021-03-07 13:49","Rush","Bravado - 2004 Remaster",275120,"No","7fCntOTBEH6rshHhWX7hKG"
"2021-03-07 13:54","Rush","Roll the Bones - 2004 Remaster",329906,"No","2k0xk8GpsST0pcJ0Wck9tE"
"2021-03-07 13:58","Rush","Where's My Thing - 2004 Remaster",229120,"No","56FU6yh4O46jrAltLyY2zr"
"2021-03-07 14:04","Rush","Heresy - 2004 Remaster",325440,"No","5NLvbki7VVHdfijSsEOPQl"
"2021-03-07 14:09","Rush","You Bet Your Life - 2004 Remaster",300920,"No","2LJnqa6OFoKrMdx84CYfGh"
"2021-03-07 14:14","Rush","The Pass - 2004 Remaster",290653,"No","0pT7Vws8MhBLXx7rwqOwMD"
"2021-03-07 22:14","Rush","Available Light - 2004 Remaster",272034,"No","2cGFkKCnNlehBR2CKkjXAF"
"2021-03-09 16:20","Geddy Lee","The Angels' Share",274733,"No","1mAFKniHLRQSpd8wWani14"
"2021-03-09 16:41","Geddy Lee","Runaway Train",271466,"No","3cFUgGMpaynZHiuEqv48qn"
"2021-03-09 16:46","Geddy Lee","My Favorite Headache",284000,"No","4yKWUl2WR327Ol0MNzOD5B"
"2021-03-09 16:51","Geddy Lee","Working at Perfekt",299040,"No","10kUVvy3damVfxFRABXKkB"
"2021-03-09 16:51","Queen","Ride The Wild Wind - Remastered 2011",11860,"No","2HHQq82aQ5IAQmKjFSfIng"
"2021-03-12 02:01","Rush","Clockwork Angels",13642,"No","0mhh1nYcfI2uKkCaxKdGYT"
"2021-03-17 14:05","Queen","Intro - Live At The Montreal Forum / November 1981",580,"No","null"
"2021-03-17 14:08","Queen","We Will Rock You (Fast) - Live At The Montreal Forum / November 1981",186106,"No","null"
"2021-03-17 14:11","Queen","Let Me Entertain You - Live At The Montreal Forum / November 1981",168693,"No","null"
"2021-03-17 14:15","Queen","Play The Game - Live At The Montreal Forum / November 1981",237466,"No","null"
"2021-03-17 14:23","Queen","Somebody To Love - Live At The Montreal Forum / November 1981",473306,"No","null"
"2021-03-17 14:25","Queen","Killer Queen - Live At The Montreal Forum / November 1981",119933,"No","null"
"2021-03-17 14:27","Queen","I'm In Love With My Car - Live At The Montreal Forum / November 1981",123333,"No","null"
"2021-03-17 14:31","Queen","Get Down, Make Love - Live At The Montreal Forum / November 1981",285933,"No","null"
"2021-03-17 14:36","Queen","Save Me - Live At The Montreal Forum / November 1981",254733,"No","null"
"2021-03-17 14:41","Queen","Now I'm Here - Live At The Montreal Forum / November 1981",331600,"No","null"
"2021-03-17 14:44","Queen","Dragon Attack - Live At The Montreal Forum / November 1981",191760,"No","null"
"2021-03-17 14:46","Queen","Now I'm Here (Reprise) - Live At The Montreal Forum / November 1981",113106,"No","null"
"2021-03-17 14:50","Queen","Under Pressure - Live At The Montreal Forum / November 1981",230120,"No","null"
"2021-03-17 14:54","Queen","Keep Yourself Alive - Live At The Montreal Forum / November 1981",209293,"No","null"
"2021-03-17 14:57","Queen","Drum And Tympani Solo - Live At The Montreal Forum / November 1981",180066,"No","null"
"2021-03-17 22:56","Queen","Guitar Solo - Live At The Montreal Forum / November 1981",34116,"No","null"
"2021-03-20 19:34","Queen","Flash - Live At The Montreal Forum / November 1981",131146,"No","null"
"2021-03-20 19:36","Queen","The Hero - Live At The Montreal Forum / November 1981",111440,"No","null"
"2021-03-20 19:41","Queen","Crazy Little Thing Called Love - Live At The Montreal Forum / November 1981",255600,"No","null"
"2021-03-20 19:43","Queen","Jailhouse Rock - Live At The Montreal Forum / November 1981",152600,"No","null"
"2021-03-20 19:49","Queen","Bohemian Rhapsody - Live At The Montreal Forum / November 1981",328933,"No","null"
"2021-03-20 21:36","Queen","Tie Your Mother Down - Live At The Montreal Forum / November 1981",232933,"No","null"
"2021-03-20 21:40","Queen","Another One Bites The Dust - Live At The Montreal Forum / November 1981",240600,"No","null"
"2021-03-20 21:57","Queen","Sheer Heart Attack - Live At The Montreal Forum / November 1981",233693,"No","null"
"2021-03-20 21:59","Queen","We Will Rock You - Live At The Montreal Forum / November 1981",129333,"No","null"
"2021-03-20 22:03","Queen","We Are The Champions - Live At The Montreal Forum / November 1981",207573,"No","null"
"2021-03-20 22:04","Queen","God Save The Queen - Live At The Montreal Forum / November 1981",87506,"No","null"
"2021-03-22 15:40","Rush","Wish Them Well",325466,"No","05AxLHZd9zgxZRGJV0Jv3f"
"2021-03-22 15:47","Rush","The Garden",419440,"No","6CRNYiqBld7XK4plDLk3lL"
"2021-03-22 20:23","Rush","The Anarchist",65580,"No","7LkMvdPlagxLNKTU77Z1SO"
"2021-03-25 16:35","Black Sabbath","Paranoid",168440,"No","1Y373MqadDRtclJNdnUXVc"
"2021-03-25 16:40","Black Sabbath","Children of the Grave",314720,"No","5clz8BOBulxx7q2yHxqOCk"
"2021-03-25 16:46","Black Sabbath","N.I.B.",364493,"No","2GnVuaoKSkB6Xa07l1BBg8"
"2021-03-25 16:53","Black Sabbath","Heaven and Hell - 2009 Remaster",398817,"No","null"
"2021-03-25 16:59","Black Sabbath","Iron Man",354773,"No","3IOQZRcEkplCXg6LofKqE9"
"2021-03-26 01:19","Black Sabbath","Sabbath Bloody Sabbath",151306,"No","2bku1YWarHpKlxVC2FB9dH"
"2021-03-26 13:58","Black Sabbath","Sweet Leaf",245996,"No","2FZ0yrA5aPClG5ZPBlV7n4"
"2021-03-26 14:04","Black Sabbath","Black Sabbath",377280,"No","0xIZPPBfLqQEAj1BLmGrNc"
"2021-03-26 17:46","Black Sabbath","War Pigs",474400,"No","2rd9ETlulTbz6BYZcdvIE1"
"2021-03-26 17:55","Black Sabbath","God Is Dead?",532266,"No","3IKJNHnVZ2bXGjAFBJiUYo"
"2021-03-26 17:56","Black Sabbath","Into the Void",67853,"No","3ex9yveBIpssnR6sVvhwiR"
"2021-03-26 18:01","Black Sabbath","The Wizard",260640,"No","6sjTzevtstOxOMsFsypsEm"
"2021-03-26 18:05","Black Sabbath","Planet Caravan",269533,"No","2VDg6h3Qr3F8UuFVInQxE6"
"2021-03-26 18:10","Black Sabbath","Loner",299933,"No","1PZ3DwxBYzuRYXt2fpomfY"
"2021-03-26 18:10","Black Sabbath","Snowblind",4693,"No","5w091st8zPd8c01LFzTY8B"
"2021-03-26 18:15","Black Sabbath","A National Acrobat",5370,"No","0QuclG0uX1lm9E7uRfVWzc"
"2021-03-26 18:15","Black Sabbath","Electric Funeral",289799,"No","7As8h8LJTMIritB8QwSmqr"
"2021-03-26 18:20","Black Sabbath","Supernaut",271120,"No","1fJTWLZHIAwPdGoBzEYnhp"
"2021-03-26 18:26","Black Sabbath","Sabbra Cadabra",17357,"No","4zLMM82wGnGS0VIy3pq2yU"
"2021-03-26 18:26","Black Sabbath","Fairies Wear Boots",373192,"No","34aKsAXIfB6ZI6rlMSkXkk"
"2021-03-26 21:02","Black Sabbath","Solitude",251090,"No","0wjptUxT1jhKZ3Xm4lX8OF"
"2021-03-29 16:59","Black Sabbath","Children of the Sea - 2009 Remaster",335213,"No","null"
"2021-03-29 18:27","Black Sabbath","Never Say Die",5723,"No","0w24uOUM9O7Jli66Mx5RIf"
"2021-03-29 18:31","Black Sabbath","Neon Knights - 2009 Remaster",231693,"No","null"
"2021-03-29 18:37","Black Sabbath","Computer God - 2011 Remaster",372065,"No","null"
"2021-03-29 18:37","Black Sabbath","Killing Yourself to Live",2360,"No","387JMg7bz2JPHhLqXC1RBy"
"2021-03-29 19:50","Black Sabbath","Wicked World",280980,"No","7n5JBulRFW7P1WqjhhjbrI"
"2021-03-31 14:55","Rush","Anagram - 2004 Remaster",239546,"No","5gjLmSIlvHJjCN7qKTnoqi"
"2021-03-31 16:09","Rush","Hope - Instrumental",122346,"No","3aAB9ANGuZSVnz1wUHStOh"
"2021-03-31 16:14","Rush","Workin' Them Angels",294920,"No","36ypZxzbhZOh68bzs1giOd"
"2021-03-31 16:18","Rush","Limelight",259840,"No","0K6yUnIKNsFtfIpTgGtcHm"
"2021-03-31 16:19","Yes","Roundabout - 2003 Remaster",5353,"No","0YveezON7jpiaHA8fnUHxN"
"2021-03-31 16:23","Blue Öyster Cult","Then Came the Last Days of May",7360,"No","60TYdVs6TWIsAJ1MPRdv59"
"2021-03-31 16:23","Blue Öyster Cult","I Love the Night",263920,"No","4hO1SWYmqJF6X7O5rZaE6R"
"2021-04-01 11:19","Rush","Subdivisions (Live on Clockwork Angels Tour)",339373,"No","10cp7U1YadJDXLSkZoogKJ"
"2021-04-01 11:25","Rush","The Big Money (Live on Clockwork Angels Tour)",362306,"No","3ltoNmGzaum4qYjfCmG1HP"
"2021-04-01 11:31","Rush","Force Ten (Live on Clockwork Angels Tour)",335426,"No","6uCZCIiQRt62b6VVpE8bEB"
"2021-04-01 11:36","Rush","Grand Designs (Live on Clockwork Angels Tour)",315773,"No","15pUq5xfLfD7NvTGt6NKGM"
"2021-04-01 11:41","Rush","The Body Electric (Live on Clockwork Angels Tour)",292066,"No","0im1YPeVg1clkfE6HulJkn"
"2021-04-01 11:48","Rush","Territories (Live on Clockwork Angels Tour)",406653,"No","2UfLczVD8paSuTUuZadIrd"
"2021-04-01 11:53","Rush","The Analog Kid (Live on Clockwork Angels Tour)",324586,"No","1WU5igo1wGUyZhH55UqWi2"
"2021-04-01 11:59","Rush","Bravado - Live",346426,"No","3VLg2R3ALa2rC6PNhusMdy"
"2021-04-01 12:07","Rush","Where's My Thing? / Here It Is! (Drum Solo) [Live on Clockwork Angels Tour]",503440,"No","3hP3teMu3JstJuXNUBq687"
"2021-04-01 12:13","Rush","Far Cry",333626,"No","4oln108lelSadoqEFlwCZi"
"2021-04-01 12:18","Rush","Caravan (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",342413,"No","2DCWuwkwUM9aEVTO0wrT5b"
"2021-04-01 12:27","Rush","Clockwork Angels (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",492640,"No","6waXFDVC58SypD8lwdRSt7"
"2021-04-01 12:34","Rush","The Anarchist (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",419773,"No","57AmtAnsXC1FWGFa0PpbC1"
"2021-04-01 12:39","Rush","Carnies (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",316386,"No","5EEuv5upMD3atlb8lfABIZ"
"2021-04-01 12:44","Rush","The Wreckers (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",327733,"No","3uc8BAdTs0hc4xrTPALWJA"
"2021-04-01 12:53","Rush","Headlong Flight (with Clockwork Angels String Ensemble) / Drumbastica [Drum Solo] [Live on Clockwork Angels Tour]",497173,"No","0PQdxnf0ddYp6lnHB81db8"
"2021-04-01 12:58","Rush","Peke's Repose (Guitar Solo) / Halo Effect [with Clockwork Angels String Ensemble] [Live on Clockwork Angels Tour]",315173,"No","6J6nHaxeRubBEYLMjW47OF"
"2021-04-01 17:55","Rush","Seven Cities of Gold (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",67717,"No","3du4jW0U3gnOVZLf8uu8tC"
"2021-04-02 13:54","Rush","The Big Money",334493,"No","4f6CJbnASHEtQspSwqoYlr"
"2021-04-02 13:59","Rush","Grand Designs",305800,"No","3C3DdjdRkkBzVfX3uK7Jdf"
"2021-04-02 14:53","Rush","Marathon",369533,"No","2P0x26YpGzXDddtQEc171e"
"2021-04-02 14:59","Rush","Territories",379093,"No","20mmTwCJPnoA9Gq4Qhbqaj"
"2021-04-02 15:17","Rush","Middletown Dreams",315373,"No","4UbZmqYEzT5vn4UrPzAHu9"
"2021-04-02 15:22","Rush","Emotion Detector",310426,"No","4BG64Z9i4XACK6IRWmgIKO"
"2021-04-06 01:50","Blue Öyster Cult","Veteran of the Psychic Wars",289586,"No","1bPUK3zBMK73QXmCLzqffn"
"2021-04-06 01:56","Blue Öyster Cult","Astronomy",383973,"No","2g02rt0UFudctbAnmJsm22"
"2021-04-06 02:00","Blue Öyster Cult","Cities On Flame with Rock and Roll",242640,"No","0M7oqERflkrJVHD3IAZqxo"
"2021-04-06 02:04","Blue Öyster Cult","Heavy Metal: The Black and Silver",198360,"No","1uUCpOX86yRGShambUp93O"
"2021-04-06 02:08","Blue Öyster Cult","Death Valley Nights",248320,"No","1Zd5KxenhiRD0OpIf9Dfmh"
"2021-04-06 02:12","Blue Öyster Cult","Fire of Unknown Origin",251440,"No","3OXc6xDxasnl4uj2jl1q4Y"
"2021-04-10 22:29","Rush","La Villa Strangiato",574733,"No","4CyElmiM9EF9aURGWlPZLi"
"2021-04-13 21:59","Rush","The Anarchist - Live R40 Tour",427180,"No","2LM14igUVmI9SV0w0ikOOI"
"2021-04-13 22:07","Rush","Headlong Flight - Live R40 Tour",525722,"No","0xfKUuwKtz082u9vVo7OJ4"
"2021-04-13 22:16","Rush","Far Cry - Live R40 Tour",331515,"No","7appAENhuEWDcVtFAzxF3m"
"2021-04-13 22:22","Rush","The Main Monkey Business - Live R40 Tour",367607,"No","5opmZXevhxRp0PJQkSpibl"
"2021-04-13 22:27","Rush","How It Is - Live R40 Tour",285407,"No","4TZCHc0e08MARzh9dXHOcI"
"2021-04-13 22:33","Rush","Animate - Live R40 Tour",375034,"No","3JFelI2nxxYJWiW7tymHrG"
"2021-04-14 00:17","Rush","Roll The Bones - Live R40 Tour",297073,"No","5rBxHKgtzeE76vkWM1YxqW"
"2021-04-15 23:37","Rush","Between The Wheels - Live R40 Tour",358047,"No","0WLulekxiDsLSjnXrTg2qY"
"2021-04-15 23:43","Rush","Losing It - Live R40 Tour",355340,"No","6u5hqhR0SXezCXPWdE9fGO"
"2021-04-15 23:49","Rush","Subdivisions - Live R40 Tour",348501,"No","27bOd02YxaLfFx76FRXzpg"
"2021-04-15 23:54","Rush","Tom Sawyer - Live R40 Tour",299558,"No","1wxYi0Qdu2sYR8EzlOaNJk"
"2021-04-15 23:58","Rush","YYZ - Live R40 Tour",271563,"No","4Mrc8EcUSJv6bblFGxJHsf"
"2021-04-16 00:03","Rush","The Spirit Of Radio - Live R40 Tour",303166,"No","0byXuuWqANcCoQgJjGKUCg"
"2021-04-16 00:12","Rush","Natural Science - Live R40 Tour",511859,"No","7rGrEoNDOgAN6ImsWCNYvv"
"2021-04-16 00:19","Rush","Jacob's Ladder - Live R40 Tour",454273,"No","27Q7kWMaykvYPR7k13zhcm"
"2021-04-16 00:24","Rush","Hemispheres: Prelude - Live R40 Tour",259338,"No","2PmZQXV2MdrIKgSKVXdWSd"
"2021-04-16 00:33","Rush","Cygnus X-1 / The Story So Far - Medley / Drum Solo / Live R40 Tour",561349,"No","6MQZp4QUq7ol1SAIc1lPmm"
"2021-04-16 00:36","Rush","Closer To The Heart - Live R40 Tour",187593,"No","4Vxpz1KzQZSTx1KbFf3qa9"
"2021-04-16 00:42","Rush","Lakeside Park / Anthem - Medley / Live R40 Tour",329580,"No","4X8eGdQQC4twIYkjA613aU"
"2021-04-16 00:51","Rush","What You're Doing / Working Man - Medley / Live R40 Tour",575106,"No","4cH6pBrixn9obYACND9lrb"
"2021-04-16 00:57","Rush","One Little Victory - Live R40 Tour",347190,"No","3LEfHb5pDAbSghrVY8bOpK"
"2021-04-16 01:03","Rush","Distant Early Warning - Live R40 Tour",324483,"No","6yeEVDX3LvPWv02rgl0wR1"
"2021-04-16 01:05","Rush","Red Barchetta - Live R40 Tour",138859,"No","4MNmv4jgzzCxLE0fIKfy6A"
"2021-04-16 21:03","Rush","Clockwork Angels - Live R40 Tour",466282,"No","04vwMzdNuzc3sK3mEp0fKU"
"2021-04-16 21:09","Rush","The Wreckers - Live R40 Tour",338999,"No","6N0xSFn1tbEwIgk0WQ8RB8"
"2021-04-17 01:59","Yes","And You and I - 2003 Remaster",354597,"No","2IDIxX8L57lsOczvSMQRFd"
"2021-04-17 14:50","Yes","Siberian Khatru - 2003 Remaster",532946,"No","1nyLujWRDFnsuKkz1Iq387"
"2021-04-17 15:08","Yes","America - 2003 Remaster",131157,"No","5jleoXgOf41HdLITE0Omu3"
"2021-04-17 15:15","Yes","Total Mass Retain - 2003 Remaster",198893,"No","2njPB5yC71L5gbKvu9dH7g"
"2021-04-17 15:25","Yes","And You and I - Alternate Version",615306,"No","3OpIahGyzAxdYdylHFVtEV"
"2021-04-17 15:34","Yes","Siberia - Studio Run-Through of Siberian Khatru",550740,"No","2IFJ7GUv4luOkZS5TTCGdO"
"2021-04-17 15:53","Yes","Close to the Edge (i. The Solid Time of Change, ii. Total Mass Retain, iii. I Get up I Get Down, iv. Seasons of Man) - 2003 Remaster",1121253,"No","47dPsSo7cEDNkvIOSB4O2k"
"2021-04-18 23:17","Blue Öyster Cult","(Don't Fear) The Reaper",308120,"No","5QTxFnGygVM4jFQiBovmRo"
"2021-04-18 23:20","Blue Öyster Cult","Godzilla",221400,"No","6N0AnkdDFZUetw8KAGHV7e"
"2021-04-18 23:25","Blue Öyster Cult","Burnin' for You",271000,"No","3fkPMWQ6cBNBLuFcPyMS8s"
